2;7;99
2;8;62
2;9;47
2;10;92
2;11;88
2;12;11
2;13;3
2;14;88
2;15;18
2;16;56
2;17;19
2;18;7
2;19;57
2;20;52
2;21;75
2;22;81
2;23;53
2;24;95
2;25;17
2;26;93
2;27;70
2;28;96
2;29;86
2;30;32
2;31;20
2;32;60
2;33;22
2;34;29
2;35;61
2;36;60
2;37;20
2;38;79
2;39;54
2;40;64
2;41;60
2;42;51
2;43;81
2;44;57
2;45;16
2;46;0
2;47;39
2;48;37
2;49;33
2;50;61
2;51;4
2;52;85
2;53;9
2;54;15
2;55;19
2;56;14
2;57;40
2;58;62
2;59;40
2;60;0
2;61;84
2;62;73
2;63;35
2;64;43
2;65;21
2;66;90
2;67;74
2;68;69
2;69;70
2;70;36
2;71;38
2;72;72
2;73;44
2;74;95
2;75;74
2;76;37
2;77;24
2;78;93
2;79;6
2;80;48
2;81;52
2;82;20
2;83;22
2;84;71
2;85;17
2;86;51
2;87;65
2;88;82
2;89;79
2;90;92
2;91;29
2;92;31
2;93;21
2;94;55
2;95;11
2;96;43
2;97;53
2;98;66
2;99;59
2;100;67
3;0;8
3;1;8
3;2;28
3;4;53
3;5;74
3;6;84
3;7;75
3;8;74
3;9;6
3;10;37
3;11;86
3;12;67
3;13;14
3;14;58
3;15;59
3;16;46
3;17;23
3;18;24
3;19;87
3;20;57
3;21;74
3;22;39
3;23;31
3;24;46
3;25;83
3;26;28
3;27;16
3;28;26
3;29;77
3;30;12
3;31;36
3;32;51
3;33;5
3;34;62
3;35;89
3;36;98
3;37;87
3;38;30
3;39;9
3;40;28
3;41;59
3;42;61
3;43;2
3;44;18
3;45;45
3;46;71
3;47;53
3;48;40
3;49;20
3;50;81
3;51;5
3;52;76
3;53;9
3;54;66
3;55;56
3;56;95
3;57;80
3;58;34
3;59;77
3;60;67
3;61;78
3;62;75
3;63;93
3;64;80
3;65;8
3;66;31
3;67;65
3;68;58
3;69;84
3;70;42
3;71;23
3;72;62
3;73;73
3;74;72
3;75;53
3;76;58
3;77;27
3;78;96
3;79;48
3;80;13
3;81;31
3;82;74
3;83;6
3;84;40
3;85;31
3;86;32
3;87;77
3;88;2
3;89;54
3;90;83
3;91;30
3;92;86
3;93;87
3;94;62
3;95;4
3;96;21
3;97;93
3;98;98
3;99;56
3;100;65
4;0;22
4;1;45
4;2;94
4;3;6
4;5;99
4;6;24
4;7;20
4;8;44
4;9;59
4;10;7
4;11;24
4;12;57
4;13;53
4;14;74
4;15;75
4;16;40
4;17;89
4;18;14
4;19;45
4;20;39
4;21;81
4;22;31
4;23;51
4;24;85
4;25;29
4;26;3
4;27;95
4;28;92
4;29;72
4;30;75
4;31;77
4;32;62
4;33;73
4;34;17
4;35;59
4;36;7
4;37;80
4;38;5
4;39;6
4;40;74
4;41;44
4;42;23
4;43;94
4;44;22
4;45;33
4;46;74
4;47;10
4;48;30
4;49;95
4;50;14
4;51;23
4;52;50
4;53;9
4;54;77
4;55;45
4;56;71
4;57;8
4;58;98
4;59;34
4;60;79
4;61;54
4;62;21
4;63;87
4;64;26
4;65;10
4;66;21
4;67;67
4;68;1
4;69;49
4;70;88
4;71;20
4;72;74
4;73;1
4;74;40
4;75;73
4;76;96
4;77;66
4;78;75
4;79;10
4;80;72
4;81;13
4;82;14
4;83;59
4;84;25
4;85;46
4;86;21
4;87;44
4;88;63
4;89;36
4;90;87
4;91;88
4;92;23
4;93;25
4;94;26
4;95;19
4;96;0
4;97;14
4;98;30
4;99;76
4;100;0
5;0;51
5;1;34
5;2;19
5;3;66
5;4;13
5;6;45
5;7;41
5;8;42
5;9;39
5;10;94
5;11;21
5;12;74
5;13;1
5;14;50
5;15;85
5;16;88
5;17;64
5;18;60
5;19;16
5;20;19
5;21;82
5;22;16
5;23;13
5;24;16
5;25;22
5;26;1
5;27;55
5;28;77
5;29;63
5;30;17
5;31;58
5;32;32
5;33;79
5;34;75
5;35;33
5;36;40
5;37;27
5;38;34
5;39;52
5;40;28
5;41;37
5;42;47
5;43;69
5;44;12
5;45;46
5;46;9
5;47;4
5;48;56
5;49;14
5;50;89
5;51;23
5;52;42
5;53;64
5;54;39
5;55;30
5;56;19
5;57;53
5;58;60
5;59;94
5;60;85
5;61;21
5;62;13
5;63;1
5;64;28
5;65;57
5;66;84
5;67;62
5;68;83
5;69;21
5;70;50
5;71;15
5;72;40
5;73;92
5;74;42
5;75;91
5;76;98
5;77;1
5;78;7
5;79;12
5;80;95
5;81;16
5;82;52
5;83;83
5;84;55
5;85;69
5;86;40
5;87;94
5;88;98
5;89;90
5;90;17
5;91;82
5;92;14
5;93;70
5;94;82
5;95;68
5;96;76
5;97;26
5;98;96
5;99;25
5;100;68
6;0;62
6;1;43
6;2;51
6;3;21
6;4;13
6;5;9
6;7;93
6;8;70
6;9;37
6;10;86
6;11;41
6;12;90
6;13;98
6;14;85
6;15;1
6;16;58
6;17;18
6;18;92
6;19;35
6;20;15
6;21;81
6;22;48
6;23;56
6;24;17
6;25;74
6;26;99
6;27;73
6;28;51
6;29;61
6;30;60
6;31;92
6;32;24
6;33;14
6;34;18
6;35;63
6;36;35
6;37;48
6;38;50
6;39;40
6;40;52
6;41;90
6;42;66
6;43;99
6;44;60
6;45;94
6;46;10
6;47;51
6;48;66
6;49;1
6;50;22
6;51;60
6;52;34
6;53;13
6;54;62
6;55;98
6;56;17
6;57;93
6;58;40
6;59;53
6;60;18
6;61;1
6;62;6
6;63;88
6;64;71
6;65;77
6;66;42
6;67;17
6;68;7
6;69;84
6;70;50
6;71;7
6;72;22
6;73;45
6;74;35
6;75;48
6;76;30
6;77;4
6;78;62
6;79;52
6;80;75
6;81;14
6;82;7
6;83;53
6;84;1
6;85;73
6;86;1
6;87;95
6;88;50
6;89;45
6;90;27
6;91;99
6;92;38
6;93;99
6;94;15
6;95;75
6;96;43
6;97;40
6;98;60
6;99;39
6;100;93
7;0;51
7;1;12
7;2;78
7;3;81
7;4;6
7;5;79
7;6;15
7;8;85
7;9;11
7;10;48
7;11;14
7;12;93
7;13;36
7;14;55
7;15;60
7;16;36
7;17;6
7;18;83
7;19;28
7;20;1
7;21;12
7;22;79
7;23;63
7;24;43
7;25;87
7;26;32
7;27;23
7;28;23
7;29;25
7;30;90
7;31;77
7;32;1
7;33;1
7;34;47
7;35;8
7;36;7
7;37;59
7;38;14
7;39;96
7;40;52
7;41;64
7;42;88
7;43;37
7;44;0
7;45;92
7;46;38
7;47;95
7;48;97
7;49;44
7;50;78
7;51;8
7;52;27
7;53;63
7;54;54
7;55;52
7;56;11
7;57;1
7;58;38
7;59;72
7;60;88
7;61;80
7;62;41
7;63;71
7;64;41
7;65;14
7;66;27
7;67;36
7;68;38
7;69;84
7;70;44
7;71;37
7;72;98
7;73;23
7;74;94
7;75;95
7;76;62
7;77;35
7;78;79
7;79;7
7;80;28
7;81;82
7;82;95
7;83;56
7;84;78
7;85;89
7;86;72
7;87;41
7;88;15
7;89;2
7;90;64
7;91;20
7;92;89
7;93;3
7;94;4
7;95;0
7;96;60
7;97;79
7;98;87
7;99;15
7;100;85
8;0;98
8;1;63
8;2;25
8;3;53
8;4;51
8;5;80
8;6;32
8;7;62
8;9;32
8;10;58
8;11;64
8;12;38
8;13;49
8;14;88
8;15;9
8;16;16
8;17;56
8;18;87
8;19;72
8;20;8
8;21;44
8;22;33
8;23;46
8;24;43
8;25;1
8;26;73
8;27;44
8;28;5
8;29;0
8;30;6
8;31;55
8;32;63
8;33;78
8;34;91
8;35;61
8;36;40
8;37;12
8;38;78
8;39;44
8;40;36
8;41;12
8;42;83
8;43;11
8;44;35
8;45;71
8;46;99
8;47;58
8;48;4
8;49;1
8;50;83
8;51;16
8;52;81
8;53;96
8;54;56
8;55;89
8;56;16
8;57;17
8;58;74
8;59;77
8;60;3
8;61;66
8;62;61
8;63;84
8;64;23
8;65;29
8;66;11
8;67;83
8;68;4
8;69;50
8;70;62
8;71;91
8;72;47
8;73;10
8;74;37
8;75;64
8;76;73
8;77;57
8;78;3
8;79;81
8;80;38
8;81;17
8;82;64
8;83;76
8;84;66
8;85;35
8;86;5
8;87;85
8;88;5
8;89;79
8;90;41
8;91;63
8;92;4
8;93;19
8;94;47
8;95;83
8;96;36
8;97;10
8;98;3
8;99;30
8;100;47
9;0;7
9;1;72
9;2;4
9;3;98
9;4;91
9;5;25
9;6;37
9;7;72
9;8;43
9;10;29
9;11;4
9;12;14
9;13;89
9;14;18
9;15;92
9;16;58
9;17;50
9;18;80
9;19;78
9;20;17
9;21;25
9;22;13
9;23;69
9;24;35
9;25;10
9;26;52
9;27;71
9;28;72
9;29;9
9;30;76
9;31;87
9;32;88
9;33;46
9;34;18
9;35;33
9;36;18
9;37;83
9;38;66
9;39;93
9;40;74
9;41;21
9;42;73
9;43;48
9;44;46
9;45;4
9;46;54
9;47;63
9;48;60
9;49;91
9;50;59
9;51;32
9;52;97
9;53;99
9;54;19
9;55;99
9;56;25
9;57;83
9;58;78
9;59;30
9;60;57
9;61;17
9;62;2
9;63;22
9;64;31
9;65;72
9;66;28
9;67;82
9;68;5
9;69;18
9;70;85
9;71;93
9;72;48
9;73;25
9;74;16
9;75;71
9;76;15
9;77;76
9;78;81
9;79;94
9;80;41
9;81;9
9;82;64
9;83;58
9;84;42
9;85;90
9;86;37
9;87;21
9;88;44
9;89;11
9;90;13
9;91;24
9;92;11
9;93;33
9;94;42
9;95;82
9;96;18
9;97;26
9;98;70
9;99;70
9;100;62
10;0;85
10;1;29
10;2;63
10;3;22
10;4;51
10;5;57
10;6;64
10;7;82
10;8;52
10;9;54
10;11;73
10;12;47
10;13;29
10;14;85
10;15;84
10;16;49
10;17;59
10;18;17
10;19;96
10;20;0
10;21;72
10;22;72
10;23;70
10;24;98
10;25;93
10;26;9
10;27;45
10;28;34
10;29;42
10;30;5
10;31;75
10;32;54
10;33;91
10;34;27
10;35;86
10;36;95
10;37;16
10;38;43
10;39;42
10;40;10
10;41;55
10;42;43
10;43;3
10;44;17
10;45;4
10;46;29
10;47;20
10;48;40
10;49;37
10;50;82
10;51;53
10;52;40
10;53;3
10;54;45
10;55;26
10;56;3
10;57;92
10;58;65
10;59;22
10;60;2
10;61;92
10;62;99
10;63;88
10;64;81
10;65;87
10;66;38
10;67;84
10;68;6
10;69;34
10;70;67
10;71;65
10;72;25
10;73;6
10;74;66
10;75;16
10;76;27
10;77;42
10;78;71
10;79;7
10;80;86
10;81;55
10;82;5
10;83;55
10;84;30
10;85;13
10;86;12
10;87;60
10;88;75
10;89;83
10;90;16
10;91;12
10;92;18
10;93;29
10;94;88
10;95;97
10;96;82
10;97;83
10;98;90
10;99;97
10;100;69
11;0;84
11;1;71
11;2;59
11;3;21
11;4;94
11;5;55
11;6;91
11;7;13
11;8;74
11;9;83
11;10;97
11;12;9
11;13;81
11;14;5
11;15;25
11;16;2
11;17;81
11;18;92
11;19;74
11;20;60
11;21;7
11;22;87
11;23;71
11;24;80
11;25;41
11;26;65
11;27;75
11;28;24
11;29;33
11;30;30
11;31;42
11;32;52
11;33;56
11;34;22
11;35;39
11;36;99
11;37;92
11;38;87
11;39;43
11;40;62
11;41;32
11;42;35
11;43;54
11;44;71
11;45;34
11;46;62
11;47;66
11;48;1
11;49;73
11;50;78
11;51;15
11;52;80
11;53;48
11;54;22
11;55;20
11;56;91
11;57;56
11;58;59
11;59;99
11;60;2
11;61;44
11;62;61
11;63;12
11;64;16
11;65;16
11;66;14
11;67;32
11;68;56
11;69;1
11;70;64
11;71;84
11;72;40
11;73;31
11;74;21
11;75;55
11;76;26
11;77;49
11;78;6
11;79;66
11;80;30
11;81;66
11;82;87
11;83;79
11;84;57
11;85;21
11;86;1
11;87;14
11;88;9
11;89;10
11;90;85
11;91;88
11;92;47
11;93;58
11;94;19
11;95;12
11;96;12
11;97;5
11;98;92
11;99;19
11;100;41
12;0;55
12;1;30
12;2;53
12;3;66
12;4;37
12;5;24
12;6;87
12;7;48
12;8;61
12;9;86
12;10;87
12;11;58
12;13;84
12;14;15
12;15;96
12;16;86
12;17;33
12;18;46
12;19;97
12;20;14
12;21;97
12;22;44
12;23;18
12;24;3
12;25;89
12;26;34
12;27;35
12;28;81
12;29;74
12;30;91
12;31;96
12;32;4
12;33;56
12;34;42
12;35;6
12;36;84
12;37;92
12;38;17
12;39;53
12;40;49
12;41;75
12;42;81
12;43;73
12;44;41
12;45;50
12;46;65
12;47;21
12;48;14
12;49;34
12;50;76
12;51;42
12;52;88
12;53;52
12;54;60
12;55;31
12;56;60
12;57;17
12;58;2
12;59;71
12;60;34
12;61;6
12;62;9
12;63;82
12;64;17
12;65;52
12;66;39
12;67;60
12;68;84
12;69;76
12;70;14
12;71;41
12;72;0
12;73;5
12;74;2
12;75;89
12;76;47
12;77;73
12;78;59
12;79;32
12;80;10
12;81;17
12;82;53
12;83;84
12;84;78
12;85;62
12;86;81
12;87;60
12;88;99
12;89;56
12;90;12
12;91;70
12;92;69
12;93;1
12;94;19
12;95;22
12;96;16
12;97;25
12;98;92
12;99;47
12;100;96
13;0;1
13;1;69
13;2;49
13;3;16
13;4;14
13;5;83
13;6;21
13;7;37
13;8;8
13;9;47
13;10;77
13;11;48
13;12;42
13;14;23
13;15;81
13;16;15
13;17;17
13;18;19
13;19;75
13;20;57
13;21;95
13;22;50
13;23;19
13;24;60
13;25;76
13;26;31
13;27;47
13;28;90
13;29;83
13;30;8
13;31;8
13;32;62
13;33;87
13;34;68
13;35;22
13;36;14
13;37;71
13;38;16
13;39;91
13;40;38
13;41;54
13;42;94
13;43;26
13;44;25
13;45;91
13;46;54
13;47;71
13;48;81
13;49;67
13;50;31
13;51;24
13;52;52
13;53;24
13;54;2
13;55;2
13;56;52
13;57;61
13;58;74
13;59;91
13;60;24
13;61;29
13;62;36
13;63;27
13;64;66
13;65;57
13;66;54
13;67;29
13;68;29
13;69;76
13;70;6
13;71;32
13;72;63
13;73;97
13;74;21
13;75;10
13;76;43
13;77;66
13;78;31
13;79;6
13;80;15
13;81;7
13;82;70
13;83;98
13;84;85
13;85;88
13;86;89
13;87;34
13;88;60
13;89;97
13;90;89
13;91;23
13;92;16
13;93;32
13;94;49
13;95;54
13;96;25
13;97;97
13;98;14
13;99;54
13;100;31
14;0;29
14;1;86
14;2;43
14;3;22
14;4;40
14;5;71
14;6;59
14;7;90
14;8;14
14;9;70
14;10;41
14;11;94
14;12;95
14;13;65
14;15;98
14;16;86
14;17;81
14;18;50
14;19;1
14;20;68
14;21;90
14;22;34
14;23;95
14;24;24
14;25;67
14;26;20
14;27;30
14;28;64
14;29;77
14;30;54
14;31;54
14;32;1
14;33;75
14;34;41
14;35;19
14;36;13
14;37;74
14;38;71
14;39;77
14;40;11
14;41;48
14;42;63
14;43;4
14;44;48
14;45;19
14;46;27
14;47;58
14;48;20
14;49;9
14;50;12
14;51;94
14;52;89
14;53;81
14;54;25
14;55;44
14;56;81
14;57;40
14;58;38
14;59;83
14;60;11
14;61;65
14;62;52
14;63;2
14;64;58
14;65;73
14;66;88
14;67;75
14;68;30
14;69;73
14;70;89
14;71;15
14;72;48
14;73;53
14;74;38
14;75;87
14;76;55
14;77;80
14;78;80
14;79;23
14;80;98
14;81;85
14;82;25
14;83;12
14;84;97
14;85;14
14;86;18
14;87;54
14;88;14
14;89;50
14;90;62
14;91;12
14;92;84
14;93;19
14;94;35
14;95;50
14;96;49
14;97;96
14;98;5
14;99;90
14;100;54
15;0;28
15;1;9
15;2;79
15;3;58
15;4;60
15;5;38
15;6;90
15;7;65
15;8;9
15;9;49
15;10;16
15;11;97
15;12;75
15;13;12
15;14;6
15;16;69
15;17;23
15;18;6
15;19;32
15;20;11
15;21;33
15;22;26
15;23;86
15;24;45
15;25;21
15;26;30
15;27;78
15;28;8
15;29;73
15;30;87
15;31;37
15;32;81
15;33;39
15;34;77
15;35;81
15;36;92
15;37;94
15;38;91
15;39;79
15;40;59
15;41;3
15;42;62
15;43;32
15;44;77
15;45;66
15;46;51
15;47;29
15;48;10
15;49;73
15;50;74
15;51;5
15;52;89
15;53;17
15;54;33
15;55;65
15;56;28
15;57;89
15;58;95
15;59;31
15;60;11
15;61;70
15;62;7
15;63;38
15;64;5
15;65;0
15;66;83
15;67;76
15;68;40
15;69;70
15;70;99
15;71;76
15;72;20
15;73;25
15;74;36
15;75;27
15;76;67
15;77;54
15;78;60
15;79;83
15;80;46
15;81;6
15;82;32
15;83;15
15;84;54
15;85;82
15;86;36
15;87;64
15;88;43
15;89;31
15;90;76
15;91;13
15;92;17
15;93;46
15;94;68
15;95;94
15;96;30
15;97;25
15;98;0
15;99;42
15;100;33
16;0;33
16;1;65
16;2;26
16;3;34
16;4;84
16;5;9
16;6;31
16;7;7
16;8;96
16;9;86
16;10;39
16;11;42
16;12;48
16;13;71
16;14;76
16;15;30
16;17;31
16;18;65
16;19;2
16;20;0
16;21;18
16;22;52
16;23;80
16;24;84
16;25;21
16;26;73
16;27;2
16;28;27
16;29;24
16;30;84
16;31;24
16;32;84
16;33;85
16;34;27
16;35;23
16;36;22
16;37;71
16;38;32
16;39;60
16;40;21
16;41;57
16;42;62
16;43;2
16;44;1
16;45;59
16;46;91
16;47;83
16;48;17
16;49;87
16;50;69
16;51;0
16;52;62
16;53;96
16;54;27
16;55;62
16;56;88
16;57;67
16;58;94
16;59;82
16;60;37
16;61;5
16;62;75
16;63;93
16;64;16
16;65;81
16;66;7
16;67;4
16;68;98
16;69;24
16;70;38
16;71;95
16;72;41
16;73;21
16;74;66
16;75;93
16;76;77
16;77;41
16;78;6
16;79;49
16;80;65
16;81;56
16;82;31
16;83;97
16;84;35
16;85;18
16;86;2
16;87;3
16;88;5
16;89;44
16;90;37
16;91;33
16;92;66
16;93;32
16;94;3
16;95;10
16;96;78
16;97;40
16;98;80
16;99;91
16;100;12
17;0;5
17;1;26
17;2;37
17;3;89
17;4;43
17;5;25
17;6;10
17;7;55
17;8;37
17;9;33
17;10;45
17;11;24
17;12;19
17;13;92
17;14;28
17;15;31
17;16;32
17;18;16
17;19;36
17;20;92
17;21;26
17;22;87
17;23;66
17;24;27
17;25;82
17;26;8
17;27;85
17;28;52
17;29;20
17;30;63
17;31;70
17;32;76
17;33;28
17;34;93
17;35;76
17;36;87
17;37;40
17;38;16
17;39;40
17;40;31
17;41;5
17;42;65
17;43;88
17;44;60
17;45;88
17;46;96
17;47;53
17;48;19
17;49;90
17;50;34
17;51;52
17;52;10
17;53;13
17;54;4
17;55;79
17;56;37
17;57;75
17;58;81
17;59;99
17;60;54
17;61;37
17;62;23
17;63;54
17;64;20
17;65;95
17;66;71
17;67;37
17;68;47
17;69;10
17;70;8
17;71;22
17;72;6
17;73;20
17;74;60
17;75;66
17;76;81
17;77;22
17;78;96
17;79;79
17;80;73
17;81;87
17;82;17
17;83;27
17;84;17
17;85;56
17;86;41
17;87;94
17;88;72
17;89;9
17;90;2
17;91;64
17;92;5
17;93;13
17;94;47
17;95;36
17;96;96
17;97;30
17;98;10
17;99;30
17;100;89
18;0;28
18;1;38
18;2;51
18;3;43
18;4;74
18;5;58
18;6;19
18;7;88
18;8;74
18;9;0
18;10;57
18;11;16
18;12;84
18;13;42
18;14;11
18;15;45
18;16;16
18;17;5
18;19;10
18;20;66
18;21;26
18;22;70
18;23;12
18;24;39
18;25;36
18;26;66
18;27;48
18;28;15
18;29;73
18;30;60
18;31;98
18;32;21
18;33;46
18;34;5
18;35;89
18;36;64
18;37;49
18;38;48
18;39;88
18;40;32
18;41;35
18;42;76
18;43;84
18;44;69
18;45;38
18;46;31
18;47;86
18;48;3
18;49;1
18;50;27
18;51;2
18;52;34
18;53;64
18;54;27
18;55;46
18;56;50
18;57;82
18;58;76
18;59;25
18;60;68
18;61;4
18;62;63
18;63;36
18;64;31
18;65;20
18;66;17
18;67;55
18;68;52
18;69;92
18;70;8
18;71;70
18;72;46
18;73;24
18;74;45
18;75;49
18;76;55
18;77;0
18;78;26
18;79;9
18;80;88
18;81;62
18;82;85
18;83;34
18;84;65
18;85;53
18;86;33
18;87;34
18;88;94
18;89;36
18;90;16
18;91;43
18;92;64
18;93;82
18;94;31
18;95;3
18;96;89
18;97;48
18;98;91
18;99;94
18;100;56
19;0;46
19;1;99
19;2;0
19;3;49
19;4;29
19;5;33
19;6;24
19;7;76
19;8;44
19;9;20
19;10;1
19;11;27
19;12;57
19;13;78
19;14;52
19;15;10
19;16;49
19;17;37
19;18;92
19;20;26
19;21;92
19;22;20
19;23;37
19;24;70
19;25;33
19;26;72
19;27;37
19;28;9
19;29;38
19;30;39
19;31;55
19;32;58
19;33;20
19;34;52
19;35;66
19;36;76
19;37;77
19;38;41
19;39;22
19;40;91
19;41;67
19;42;46
19;43;52
19;44;18
19;45;10
19;46;64
19;47;5
19;48;99
19;49;71
19;50;67
19;51;83
19;52;41
19;53;20
19;54;27
19;55;64
19;56;65
19;57;67
19;58;42
19;59;54
19;60;27
19;61;59
19;62;98
19;63;41
19;64;94
19;65;40
19;66;23
19;67;79
19;68;92
19;69;67
19;70;20
19;71;46
19;72;0
19;73;18
19;74;34
19;75;56
19;76;66
19;77;96
19;78;76
19;79;40
19;80;59
19;81;28
19;82;99
19;83;77
19;84;11
19;85;7
19;86;77
19;87;59
19;88;35
19;89;53
19;90;83
19;91;1
19;92;77
19;93;81
19;94;12
19;95;47
19;96;64
19;97;17
19;98;58
19;99;24
19;100;18
20;0;1
20;1;74
20;2;89
20;3;20
20;4;43
20;5;83
20;6;76
20;7;58
20;8;73
20;9;84
20;10;90
20;11;32
20;12;55
20;13;64
20;14;55
20;15;3
20;16;30
20;17;81
20;18;43
20;19;48
20;21;37
20;22;40
20;23;21
20;24;34
20;25;60
20;26;14
20;27;24
20;28;21
20;29;72
20;30;23
20;31;5
20;32;18
20;33;75
20;34;20
20;35;39
20;36;83
20;37;75
20;38;2
20;39;24
20;40;13
20;41;88
20;42;81
20;43;73
20;44;49
20;45;30
20;46;98
20;47;24
20;48;66
20;49;96
20;50;79
20;51;45
20;52;98
20;53;0
20;54;45
20;55;89
20;56;89
20;57;81
20;58;2
20;59;83
20;60;28
20;61;98
20;62;54
20;63;35
20;64;56
20;65;95
20;66;48
20;67;10
20;68;53
20;69;48
20;70;85
20;71;68
20;72;4
20;73;29
20;74;55
20;75;21
20;76;76
20;77;84
20;78;42
20;79;58
20;80;24
20;81;79
20;82;61
20;83;55
20;84;37
20;85;97
20;86;59
20;87;92
20;88;49
20;89;23
20;90;80
20;91;54
20;92;24
20;93;85
20;94;32
20;95;84
20;96;15
20;97;2
20;98;1
20;99;3
20;100;19
21;0;50
21;1;23
21;2;9
21;3;95
21;4;27
21;5;88
21;6;12
21;7;69
21;8;26
21;9;29
21;10;6
21;11;0
21;12;71
21;13;25
21;14;42
21;15;45
21;16;71
21;17;6
21;18;80
21;19;13
21;20;15
21;22;59
21;23;49
21;24;77
21;25;40
21;26;48
21;27;38
21;28;31
21;29;29
21;30;69
21;31;22
21;32;99
21;33;99
21;34;35
21;35;23
21;36;62
21;37;70
21;38;10
21;39;50
21;40;94
21;41;30
21;42;25
21;43;52
21;44;65
21;45;38
21;46;4
21;47;5
21;48;4
21;49;18
21;50;85
21;51;56
21;52;28
21;53;39
21;54;44
21;55;96
21;56;60
21;57;39
21;58;59
21;59;23
21;60;51
21;61;80
21;62;2
21;63;45
21;64;85
21;65;59
21;66;14
21;67;43
21;68;74
21;69;97
21;70;39
21;71;49
21;72;95
21;73;40
21;74;75
21;75;91
21;76;71
21;77;1
21;78;6
21;79;6
21;80;2
21;81;13
21;82;72
21;83;40
21;84;55
21;85;88
21;86;40
21;87;77
21;88;58
21;89;42
21;90;65
21;91;91
21;92;74
21;93;14
21;94;9
21;95;64
21;96;68
21;97;46
21;98;47
21;99;42
21;100;83
22;0;78
22;1;33
22;2;22
22;3;80
22;4;59
22;5;15
22;6;37
22;7;52
22;8;41
22;9;4
22;10;28
22;11;7
22;12;1
22;13;50
22;14;6
22;15;48
22;16;5
22;17;2
22;18;7
22;19;6
22;20;71
22;21;48
22;23;98
22;24;14
22;25;6
22;26;74
22;27;79
22;28;34
22;29;69
22;30;0
22;31;78
22;32;75
22;33;53
22;34;62
22;35;26
22;36;18
22;37;79
22;38;65
22;39;7
22;40;65
22;41;19
22;42;42
22;43;42
22;44;18
22;45;85
22;46;79
22;47;8
22;48;13
22;49;29
22;50;98
22;51;77
22;52;0
22;53;51
22;54;12
22;55;16
22;56;16
22;57;33
22;58;60
22;59;40
22;60;56
22;61;15
22;62;16
22;63;71
22;64;21
22;65;71
22;66;15
22;67;49
22;68;53
22;69;40
22;70;10
22;71;26
22;72;57
22;73;78
22;74;57
22;75;73
22;76;65
22;77;59
22;78;38
22;79;77
22;80;98
22;81;24
22;82;18
22;83;61
22;84;31
22;85;90
22;86;4
22;87;82
22;88;63
22;89;86
22;90;79
22;91;69
22;92;13
22;93;3
22;94;92
22;95;46
22;96;17
22;97;23
22;98;94
22;99;81
22;100;56
23;0;24
23;1;82
23;2;54
23;3;46
23;4;50
23;5;18
23;6;32
23;7;44
23;8;9
23;9;65
23;10;92
23;11;68
23;12;90
23;13;98
23;14;37
23;15;10
23;16;82
23;17;76
23;18;74
23;19;95
23;20;58
23;21;25
23;22;10
23;24;30
23;25;66
23;26;89
23;27;38
23;28;67
23;29;76
23;30;48
23;31;29
23;32;17
23;33;37
